EmployeeID,JobRole,CurrentSkill
771416,Accountant,Communication
635899,Recruitment Specialist,Communication
699005,Sales Executive,Excel
699005,Sales Executive,Communication
699005,Sales Executive,CRM Software
699005,Sales Executive,Lead Generation
863056,SEO Specialist,Problem Solving
354103,Software Engineer,REST API
354103,Software Engineer,Git
354103,Software Engineer,Python
354103,Software Engineer,SQL
683562,SEO Specialist,Problem Solving
574076,Accountant,Excel
574076,Accountant,Communication
860484,Employee Relations,Excel
314437,Cybersecurity Specialist,Linux
314437,Cybersecurity Specialist,Incident Response
314437,Cybersecurity Specialist,Firewalls
382052,Financial Analyst,Communication
105085,SEO Specialist,Excel
651144,Marketing Executive,Content Strategy
651144,Marketing Executive,Google Analytics
651144,Marketing Executive,SEO
488366,Business Development,Communication
488366,Business Development,Excel
863371,Business Development,Excel
130655,Recruitment Specialist,Excel
179761,Software Engineer,Java
179761,Software Engineer,Docker
179761,Software Engineer,Git
179761,Software Engineer,Python
392065,SEO Specialist,Problem Solving
578576,Cybersecurity Specialist,Incident Response
578576,Cybersecurity Specialist,Firewalls
578576,Cybersecurity Specialist,Linux
308039,Auditor,Problem Solving
609161,Cybersecurity Specialist,Linux
609161,Cybersecurity Specialist,Network Security
609161,Cybersecurity Specialist,Firewalls
953670,Cybersecurity Specialist,Incident Response
953670,Cybersecurity Specialist,Network Security
320211,Recruitment Specialist,Communication
320211,Recruitment Specialist,Excel
386939,Cybersecurity Specialist,Incident Response
386939,Cybersecurity Specialist,Firewalls
212229,Account Manager,Communication
212229,Account Manager,Excel
280261,Content Strategist,Communication
884323,Cybersecurity Specialist,Python
884323,Cybersecurity Specialist,Firewalls
884323,Cybersecurity Specialist,Incident Response
964752,Recruitment Specialist,Communication
858696,Auditor,Communication
858696,Auditor,Problem Solving
968079,Cybersecurity Specialist,Firewalls
968079,Cybersecurity Specialist,Network Security
121835,Financial Analyst,Problem Solving
121835,Financial Analyst,Communication
907976,Software Engineer,Python
907976,Software Engineer,REST API
907976,Software Engineer,SQL
236930,Employee Relations,Communication
454457,Business Development,Excel
472977,Sales Executive,CRM Software
472977,Sales Executive,Negotiation
472977,Sales Executive,Communication
529145,Account Manager,Problem Solving
590221,Recruitment Specialist,Excel
590221,Recruitment Specialist,Problem Solving
808571,Software Engineer,SQL
808571,Software Engineer,REST API
808571,Software Engineer,Git
808571,Software Engineer,Data Structures
808571,Software Engineer,Docker
920075,Account Manager,Problem Solving
920075,Account Manager,Excel
847538,Business Development,Excel
847538,Business Development,Communication
511783,Data Analyst,Excel
511783,Data Analyst,Statistics
511783,Data Analyst,SQL
511783,Data Analyst,Tableau
375423,Recruitment Specialist,Communication
488317,Business Development,Problem Solving
617975,Account Manager,Excel
917472,Content Strategist,Communication
177733,Account Manager,Communication
177733,Account Manager,Excel
571266,Content Strategist,Communication
571266,Content Strategist,Problem Solving
698684,Data Analyst,Python
698684,Data Analyst,Tableau
698684,Data Analyst,SQL
698684,Data Analyst,Excel
482410,SEO Specialist,Problem Solving
797291,Cybersecurity Specialist,Linux
797291,Cybersecurity Specialist,Firewalls
797291,Cybersecurity Specialist,Python
797291,Cybersecurity Specialist,Network Security
691825,Accountant,Problem Solving
691825,Accountant,Excel
553714,Cybersecurity Specialist,Python
553714,Cybersecurity Specialist,Linux
553714,Cybersecurity Specialist,Incident Response
975746,Cybersecurity Specialist,Python
975746,Cybersecurity Specialist,Firewalls
568153,Accountant,Excel
562750,Financial Analyst,Problem Solving
562750,Financial Analyst,Excel
749706,Software Engineer,Data Structures
749706,Software Engineer,Python
749706,Software Engineer,REST API
749706,Software Engineer,Git
876103,HR Manager,Problem Solving
876103,HR Manager,Communication
107370,HR Manager,Communication
107370,HR Manager,Problem Solving
755767,Cybersecurity Specialist,Linux
755767,Cybersecurity Specialist,Firewalls
755767,Cybersecurity Specialist,Python
755767,Cybersecurity Specialist,Network Security
854075,Accountant,Problem Solving
854075,Accountant,Communication
528238,HR Manager,Excel
894847,Marketing Executive,Google Analytics
894847,Marketing Executive,Content Strategy
894847,Marketing Executive,SEO
243622,Recruitment Specialist,Communication
981092,Business Development,Communication
981092,Business Development,Excel
835317,Software Engineer,Java
835317,Software Engineer,Docker
835317,Software Engineer,REST API
835317,Software Engineer,Git
197367,Employee Relations,Communication
375241,Financial Analyst,Problem Solving
115774,Business Development,Communication
722222,Marketing Executive,Google Analytics
722222,Marketing Executive,Content Strategy
722222,Marketing Executive,Copywriting
722222,Marketing Executive,SEO
449776,Accountant,Problem Solving
962012,Account Manager,Excel
962012,Account Manager,Problem Solving
816016,Software Engineer,Git
816016,Software Engineer,Docker
816016,Software Engineer,Data Structures
816016,Software Engineer,Python
201487,Cybersecurity Specialist,Network Security
201487,Cybersecurity Specialist,Linux
201487,Cybersecurity Specialist,Incident Response
988491,Recruitment Specialist,Communication
182457,Accountant,Communication
525132,Business Development,Excel
525132,Business Development,Communication
911052,Sales Executive,CRM Software
911052,Sales Executive,Salesforce
911052,Sales Executive,Excel
527733,Accountant,Communication
527733,Accountant,Problem Solving
678411,HR Manager,Problem Solving
867485,Content Strategist,Excel
867485,Content Strategist,Problem Solving
951931,Data Analyst,Excel
951931,Data Analyst,Python
951931,Data Analyst,Tableau
951931,Data Analyst,SQL
566589,Employee Relations,Communication
566589,Employee Relations,Problem Solving
786330,Recruitment Specialist,Excel
786330,Recruitment Specialist,Problem Solving
409074,SEO Specialist,Communication
409074,SEO Specialist,Problem Solving
886658,Software Engineer,Git
886658,Software Engineer,REST API
886658,Software Engineer,Data Structures
886658,Software Engineer,Java
886658,Software Engineer,SQL
900454,Sales Executive,Lead Generation
900454,Sales Executive,Negotiation
900454,Sales Executive,CRM Software
900454,Sales Executive,Communication
177018,Recruitment Specialist,Problem Solving
354340,SEO Specialist,Problem Solving
354340,SEO Specialist,Communication
391299,HR Manager,Problem Solving
391299,HR Manager,Excel
979295,Sales Executive,Communication
979295,Sales Executive,Negotiation
979295,Sales Executive,Excel
805688,Auditor,Problem Solving
981576,HR Manager,Communication
981576,HR Manager,Problem Solving
784715,SEO Specialist,Problem Solving
656516,Employee Relations,Problem Solving
211543,Auditor,Communication
676114,Auditor,Problem Solving
676114,Auditor,Communication
832952,Auditor,Excel
832952,Auditor,Communication
950626,Cybersecurity Specialist,Firewalls
950626,Cybersecurity Specialist,Incident Response
700424,Auditor,Problem Solving
852861,Account Manager,Excel
852861,Account Manager,Problem Solving
718981,SEO Specialist,Excel
583287,Software Engineer,Docker
583287,Software Engineer,Data Structures
583287,Software Engineer,Python
583287,Software Engineer,Java
583287,Software Engineer,Git
760756,Cybersecurity Specialist,Linux
760756,Cybersecurity Specialist,Network Security
760756,Cybersecurity Specialist,Python
731607,Auditor,Excel
731607,Auditor,Communication
411085,Content Strategist,Problem Solving
411085,Content Strategist,Communication
483233,Content Strategist,Problem Solving
483233,Content Strategist,Communication
439966,Data Analyst,Excel
439966,Data Analyst,Statistics
439966,Data Analyst,SQL
439966,Data Analyst,Tableau
118283,SEO Specialist,Problem Solving
118283,SEO Specialist,Excel
534865,Account Manager,Excel
534865,Account Manager,Problem Solving
731428,Data Analyst,Statistics
731428,Data Analyst,PowerBI
731428,Data Analyst,Excel
412242,Auditor,Problem Solving
412242,Auditor,Communication
912388,Account Manager,Excel
912388,Account Manager,Communication
185897,Recruitment Specialist,Communication
865164,Financial Analyst,Excel
865164,Financial Analyst,Communication
805133,Sales Executive,Lead Generation
805133,Sales Executive,Salesforce
805133,Sales Executive,Communication
805133,Sales Executive,Excel
151131,Financial Analyst,Excel
151131,Financial Analyst,Problem Solving
341915,Financial Analyst,Excel
341915,Financial Analyst,Problem Solving
989043,Recruitment Specialist,Communication
127312,HR Manager,Problem Solving
127312,HR Manager,Communication
161065,Employee Relations,Problem Solving
161065,Employee Relations,Excel
484878,Data Analyst,SQL
484878,Data Analyst,Python
484878,Data Analyst,Statistics
484878,Data Analyst,Excel
484878,Data Analyst,Tableau
665848,Sales Executive,Negotiation
665848,Sales Executive,CRM Software
665848,Sales Executive,Salesforce
665848,Sales Executive,Excel
665848,Sales Executive,Communication
541507,Accountant,Problem Solving
215160,Accountant,Problem Solving
215160,Accountant,Excel
942165,Account Manager,Communication
942165,Account Manager,Problem Solving
116414,Account Manager,Communication
116414,Account Manager,Problem Solving
197547,Cybersecurity Specialist,Python
197547,Cybersecurity Specialist,Firewalls
197547,Cybersecurity Specialist,Linux
588063,SEO Specialist,Excel
588063,SEO Specialist,Communication
384652,SEO Specialist,Problem Solving
306124,Recruitment Specialist,Excel
416013,Cybersecurity Specialist,Network Security
416013,Cybersecurity Specialist,Linux
416013,Cybersecurity Specialist,Incident Response
696739,Cybersecurity Specialist,Incident Response
696739,Cybersecurity Specialist,Firewalls
696739,Cybersecurity Specialist,Network Security
523109,Auditor,Excel
523109,Auditor,Problem Solving
426900,Recruitment Specialist,Excel
674298,Cybersecurity Specialist,Linux
674298,Cybersecurity Specialist,Firewalls
674298,Cybersecurity Specialist,Incident Response
981163,Business Development,Problem Solving
981163,Business Development,Excel
676810,Business Development,Problem Solving
764058,Financial Analyst,Problem Solving
764058,Financial Analyst,Communication
613693,HR Manager,Excel
613693,HR Manager,Communication
466224,Financial Analyst,Problem Solving
375013,Sales Executive,CRM Software
375013,Sales Executive,Communication
375013,Sales Executive,Negotiation
716562,Cybersecurity Specialist,Linux
716562,Cybersecurity Specialist,Incident Response
716562,Cybersecurity Specialist,Firewalls
716562,Cybersecurity Specialist,Python
610031,Account Manager,Communication
610031,Account Manager,Excel
569945,HR Manager,Problem Solving
569945,HR Manager,Communication
946214,Data Analyst,PowerBI
946214,Data Analyst,Python
946214,Data Analyst,Excel
873481,Sales Executive,Negotiation
873481,Sales Executive,Salesforce
873481,Sales Executive,Communication
873481,Sales Executive,Lead Generation
576546,Recruitment Specialist,Communication
795970,Cybersecurity Specialist,Network Security
795970,Cybersecurity Specialist,Incident Response
795970,Cybersecurity Specialist,Python
541132,Cybersecurity Specialist,Incident Response
541132,Cybersecurity Specialist,Firewalls
836217,Marketing Executive,Content Strategy
836217,Marketing Executive,Google Analytics
836217,Marketing Executive,SEO
297348,HR Manager,Communication
507057,Accountant,Problem Solving
727325,Sales Executive,Lead Generation
727325,Sales Executive,Negotiation
727325,Sales Executive,Salesforce
791732,Marketing Executive,Content Strategy
791732,Marketing Executive,Social Media
794003,Sales Executive,Negotiation
794003,Sales Executive,CRM Software
794003,Sales Executive,Excel
628173,Cybersecurity Specialist,Linux
628173,Cybersecurity Specialist,Incident Response
628173,Cybersecurity Specialist,Python
390162,Account Manager,Excel
390162,Account Manager,Problem Solving
845142,Marketing Executive,Google Analytics
845142,Marketing Executive,Content Strategy
845142,Marketing Executive,Copywriting
588643,HR Manager,Problem Solving
588643,HR Manager,Communication
212140,Financial Analyst,Communication
212140,Financial Analyst,Excel
606063,Financial Analyst,Excel
928871,Data Analyst,SQL
928871,Data Analyst,Python
928871,Data Analyst,Tableau
928871,Data Analyst,Excel
596293,Recruitment Specialist,Communication
596293,Recruitment Specialist,Problem Solving
315288,Business Development,Problem Solving
314597,Sales Executive,Excel
314597,Sales Executive,Negotiation
314597,Sales Executive,Lead Generation
314597,Sales Executive,CRM Software
398497,Auditor,Excel
570184,Business Development,Problem Solving
876222,Account Manager,Communication
734480,Recruitment Specialist,Excel
734480,Recruitment Specialist,Problem Solving
